movieId,title,genres,imdbId,tmdbId,original_title,overview,poster_path,backdrop_path
8491,White Heat (1949),Crime|Drama|Film-Noir,tt0042041,15794,White Heat,"A psychopathic criminal with a mother complex makes a daring break from prison and then leads his old gang in a chemical plant payroll heist. After the heist, events take a crazy turn.",/4ekAK25fz1FDzRUHuJs171uiVaI.jpg,NA
8492,"Christmas Carol, A (Scrooge) (1951)",Drama|Fantasy,tt0044008,13188,Scrooge,"Ebenezer Scrooge malcontentedly shuffles through life as a cruel, miserly businessman; until he is visited by three spirits on Christmas Eve who show him how his unhappy childhood and adult behavior has left him a selfish, lonely old man.",/iUUfQZr87dBQNdyGcmTflAnCPXz.jpg,NA
8493,Memphis Belle (1990),Action|Drama|War,tt0100133,12651,Memphis Belle,"The ""Memphis Belle"" is a World War II bomber, piloted by a young crew on dangerous bombing raids into Europe. The crew only have to make one more bombing raid before they have finished their duty and can go home. In the briefing before their last flight, the crew discover that the target for the day is Dresden, a heavily-defended city that invariably causes many Allied casualties",/epsraI4swsSu9Fyefj7vPPhsOHK.jpg,NA
8494,"Cincinnati Kid, The (1965)",Drama,tt0059037,886,The Cincinnati Kid,An up-and-coming poker player tries to prove himself in a high-stakes match against a long-time master of the game.,/s4Apy8FcF6a0lR1Qay1atpfwAv9.jpg,NA
8495,Animal Factory (2000),Crime|Drama,tt0204137,9791,Animal Factory,"Suburbanite Ron is spoiled, young and not overly worried about the marijuana charges leveled against him. But, after being made out to be a drug dealer, he faces a five-year jail sentence in San Quentin State Prison. Physically frail and unaccustomed to his rough surroundings, Ron is primed to fall victim to sexual predators and bullying guards – that is, until he's befriended by Earl, a veteran inmate who finds meaning in protecting the vulnerable new kid.",/1B16OQmIZV5J3zKOxJbLwZtvx9x.jpg,NA
8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974),Action|Horror|Sci-Fi,tt0071565,38582,ゴジラ対メカゴジラ,"An Okinawan prophecy that foretells the destruction of the Earth is seeming fulfilled when Godzilla emerges to return to his destructive roots. But not all is what it seems after Godzilla breaks his ally Anguirus's jaw. Matters are further complicated when a second Godzilla emerges, revealing the doppelgänger as a mechanical weapon.",/z2vpWkHTHgXE8IDNEO2o6ZBSAVl.jpg,/a20d9jnAidiWXoN4EjYdbW54OZ3.jpg
8501,"Hitcher, The (1986)",Action|Thriller,tt0091209,9542,The Hitcher,"On a stormy night, young Jim, who transports a luxury car from Chicago to California to deliver it to its owner, feeling tired and sleepy, picks up a mysterious hitchhiker, who has appeared out of nowhere, thinking that a good conversation will help him not to fall asleep. He will have enough time to deeply regret such an unmeditated decision.",/89giuiFssSVCUxkCP386v66cry8.jpg,/jnIeI1P1kfI122BcaC4L56WR9dM.jpg
8502,Show Boat (1951),Drama|Musical|Romance,tt0044030,17820,Show Boat,A dashing Mississippi river gambler wins the affections of the daughter of the owner of the Show Boat.,/sk7s574pI9QAi6uVqbTg0bnLEUC.jpg,NA
8506,Fear X (2003),Mystery|Thriller,tt0289944,37696,Fear X,"When his wife is killed in a seemingly random incident, Harry, prompted by mysterious visions, journeys to discover the true circumstances surrounding her murder.",/jOOfGiaZUMyrB9cZafFKjXErtoK.jpg,NA
8507,Freaks (1932),Crime|Drama|Horror,tt0022913,136,Freaks,"A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance.",/fX2Wxd0W9E7eVClUd8kJTfennoV.jpg,NA
8511,"Immigrant, The (1917)",Comedy,tt0008133,47653,The Immigrant,An European immigrant endures a challenging voyage only to get into trouble as soon as he arrives in New York.,/f4xP9DvXKqpYKo0Fth5tKyZY8ej.jpg,NA
8512,Silent Movie (1976),Comedy,tt0075222,10970,Silent Movie,"Aspiring filmmakers Mel Funn, Marty Eggs and Dom Bell go to a financially troubled studio with an idea for a silent movie. In an effort to make the movie more marketable, they attempt to recruit a number of big name stars to appear, while the studio's creditors attempt to thwart them.",/AeaoOSqEU3elkpDAlKbIWcdKLJ8.jpg,NA
8518,Anna Christie (1930),Drama,tt0020641,42812,Anna Christie,"Old sailor Chris Christofferson eagerly awaits the arrival of his grown daughter Anna, whom he sent at five years old to live with relatives in Minnesota. He has not seen her since, but believes her to be a decent and respectably employed young woman. When Anna arrives, however, it is clear that she has lived a hard life in the dregs of society, and that much of spirit has been extinguished. She falls in love with a young sailor rescued at sea by her father, but dreads to reveal to him the truth of her past. Both father and young man are deluded about her background, yet Anna cannot quite bring herself to allow them to remain deluded.",/zHsjA95g42xeBEPcWdF4s1BA53L.jpg,NA
8521,Dr. Jekyll and Mr. Hyde (1931),Drama|Horror,tt0022835,3019,Dr. Jekyll and Mr. Hyde,"Dr. Henry Jekyll believes that there are two distinct sides to men - a good and an evil side. He believes that by separating the two, man can become liberated. He succeeds in his experiments with chemicals to accomplish this and transforms into Hyde to commit horrendous crimes. When he discontinues use of the drug, it is already too late.",/mZtQORzQWkCSqeeHApH6vJDA1D2.jpg,NA
8526,Around the World in 80 Days (2004),Adventure|Children|Comedy,tt0327437,10204,Around the World in 80 Days,"A bet pits a British inventor, a Chinese thief and a French artist on a worldwide adventure that they can circle the globe in 80 days.",/pwYJWmZcbxFc1uGZTcPMNbZxMkw.jpg,NA
8528,Dodgeball: A True Underdog Story (2004),Comedy,tt0364725,9472,DodgeBall: A True Underdog Story,"When megalomaniacal White Goodman, the owner of a trendy, high-end fitness center, makes a move to take over the struggling local gym run by happy-go-lucky Pete La Fleur, there's only one way for La Fleur to fight back: dodgeball. Aided by a dodgeball guru and Goodman's attorney, La Fleur and his rag-tag team of underdogs launch a knock-down, drag-out battle in which the winner takes all.",/r8KbNHkkwFXLjV1suGwm0Qjure5.jpg,NA
8529,"Terminal, The (2004)",Comedy|Drama|Romance,tt0362227,594,The Terminal,"Viktor Navorski is a man without a country; his plane took off just as a coup d'etat exploded in his homeland, leaving it in shambles, and now he's stranded at Kennedy Airport, where he's holding a passport that nobody recognizes. While quarantined in the transit lounge until authorities can figure out what to do with him, Viktor simply goes on living – and courts romance with a beautiful flight attendant.",/cPB3ZMM4UdsSAhNdS4c7ps5nypY.jpg,NA
8530,Dear Frankie (2004),Drama|Romance,tt0377752,8981,Dear Frankie,"Nine-year-old Frankie and his single mum Lizzie have been on the move ever since Frankie can remember, most recently arriving in a seaside Scottish town. Wanting to protect her deaf son from the truth that they've run away from his father, Lizzie has invented a story that he is away at sea on the HMS Accra. Every few weeks, Lizzie writes Frankie a make-believe letter from his father, telling of his adventures in exotic lands. As Frankie tracks the ship's progress around the globe, he discovers that it is due to dock in his hometown. With the real HMS Accra arriving in only a fortnight, Lizzie must choose between telling Frankie the truth or finding the perfect stranger to play Frankie's father for just one day...",/5YRDvaBWBbhTKBYYc7BoOWdW01N.jpg,NA
8531,White Chicks (2004),Action|Comedy|Crime,tt0381707,12153,White Chicks,"Two FBI agent brothers, Marcus and Kevin Copeland, accidentally foil a drug bust. To avoid being fired they accept a mission escorting a pair of socialites to the Hamptons--but when the girls are disfigured in a car accident, they refuse to go. Left without options, Marcus and Kevin decide to pose as the sisters, transforming themselves from black men into rich white women.",/aHTUpo45qy9QYIOnVITGGqLoVcA.jpg,NA
8532,"Door in the Floor, The (2004)",Drama,tt0348593,1944,The Door in the Floor,"The lives of Ted and Marion Cole are thrown into disarray when their two adolescent sons die in a car wreck. Marion withdraws from Ted and Ruth, the couple's daughter. Ted, a well-known writer, hires as his assistant a student named Eddie, who looks oddly similar to one of the Coles' dead sons. The couple separate, and Marion begins an affair with Eddie, while Ted has a dalliance with his neighbor Evelyn.",/2elMSIcQ9wDuFz1uzLU72AAKFOF.jpg,NA
8533,"Notebook, The (2004)",Drama|Romance,tt0332280,11036,The Notebook,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",/rNzQyW4f8B8cQeg7Dgj3n6eT5k9.jpg,NA
8534,Two Brothers (Deux frères) (2004),Adventure|Children|Drama,tt0338512,1997,Deux Frères,"Two tigers are separated as cubs and taken into captivity, only to be reunited years later as enemies by an explorer (Pearce) who inadvertently forces them to fight each other.",/5I2pRuJI3SZVsxP5iaorGaczzkI.jpg,NA
8535,De-Lovely (2004),Drama|Musical,tt0352277,15237,De-Lovely,"From Paris to Venice to Broadway to Hollywood, the lives of Cole Porter and his wife, Linda Lee Thomas were never less than glamorous and wildly unconventional. And though Cole's thirst for life strained their marriage, Linda never stopped being his muse, inspiring some of the greatest songs of the twentieth century.",/QBqiBQW7MGqlDSyvid4fKzS0Xz.jpg,NA
8542,"Day at the Races, A (1937)",Comedy|Musical,tt0028772,11939,A Day at the Races,"Doctor Hugo Hackenbush, Tony, and Stuffy try and save Judy's farm by winning a big race with her horse. There are a few problems. Hackenbush runs a high priced clinic for the wealthy who don't know he has his degree in Veterinary Medicine.",/atJhISCddr3z8LWCr93yaGGv6YV.jpg,NA
8571,Bob & Carol & Ted & Alice (1969),Comedy|Drama,tt0064100,26520,Bob & Carol & Ted & Alice,"After returning to Los Angeles from a group therapy session, documentary filmmaker Bob Sanders and his wife, Carol, find themselves becoming vigilante couples counselors, offering unsolicited advice to their best friends, Ted and Alice Henderson. Not wanting to be rude, the Hendersons play along, but some latent sexual tension among the four soon comes bubbling to the surface, and long-buried desires don't stay buried for long.",/8fDLuB1q3JycYJPK0F65OYO3lAX.jpg,NA
8574,"Claymation Christmas Celebration, A (1987)",Animation|Children|Comedy|Musical,tt0272045,21386,Claymation Christmas Celebration,"Herb and Rex, the Jurassic odd couple, guide you along a Christmas choral celebration in this Emmy Award-winning special, guest-starring the California Raisins! Segments feature the Three Wise Men, singing camels, ice-skating penguins, and the hilarious Paris Bellharmonic Orchestra.",/kv5qk7wSVKu7G2mRdj2KnQCXkkV.jpg,NA
8575,"Happenstance (Battement d'ailes du papillon, Le) (2001)",Comedy|Drama,tt0243135,24908,Le Battement d'ailes du papillon,"How, thanks to what's known as the ""Butterfly theory"" (a random series of unlinked events), can a young woman and a young man meet?",/kS0D6cQ30kt1lz3YuRrBJnfwxzF.jpg,NA
8577,Comandante (2003),Documentary,tt0342213,25783,Comandante,"Oliver Stone spends three days filming with Fidel Castro in Cuba, discussing an array of subjects with the president such as his rise to power, fellow revolutionary Che Guevara, the Cuban Missile crisis, and the present state of the country.",/gJjwog4k9ricwM9oi0rc0CsOrXr.jpg,NA
8578,Undead (2003),Action|Comedy|Horror|Sci-Fi,tt0339840,8991,Undead,"A quaint Australian fishing village is overcome by meteorites that turn its residents into the ravenous undead, leaving a small group of those unharmed to find a way out.",/jwXrKFO20FTvA7mHqnTvMXSznDS.jpg,NA
8580,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical,tt0099851,23378,Into the Woods,"In a woods filled with magic and fairy tale characters, a baker and his wife set out to end the curse put on them by their neighbor, a spiteful witch.",/uwMNWZg9gxCNCeruYvEdBN3Zhyb.jpg,NA
8581,Pirates of Silicon Valley (1999),Documentary|Drama,tt0168122,3293,Pirates of Silicon Valley,"The story about the men who made the world of technology what it is today, their struggles during college, the founding of their companies, and the ingenious actions they took to build up the global corporate empires of Apple Computer Inc. and Microsoft Corporation.",/ojebuTEgKU332KstOcE1B7nGBzi.jpg,NA
8582,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War,tt0104810,36947,Manufacturing Consent: Noam Chomsky and the Media,A film about the noted American linguist/political dissident and his warning about corporate media's role in modern propaganda.,/2Izpz5pgB5ScVrXkIxK4TXDxZLn.jpg,NA
8587,Mayor of the Sunset Strip (2003),Documentary,tt0230512,61487,Mayor of the Sunset Strip,"A look at the history of fame in the world through the eyes of pop star impresario, Rodney Bingenheimer",/1vRVeVhozMozvQSubTlcmQlHKK0.jpg,NA
8588,Killing Me Softly (2002),Drama|Mystery|Romance|Thriller,tt0250468,14365,Killing Me Softly,A woman grows suspicious of her controlling husband after she discovers secrets about the women in his past.,/pgfFJw7mqAmJdZizrJ6oOK0ejOZ.jpg,NA
8591,"Philadelphia Experiment, The (1984)",Adventure|Drama|Sci-Fi,tt0087910,10606,The Philadelphia Experiment,"Based on an ""actual event"" that took place in 1943. About a US Navy Destroyer Escort that disappeared from the Philadelphia Naval Shipyard, and sent two men 40 years into the future to 1984.",/3RbnRoVSgrvmUk8cjfZ3Jw6HzUr.jpg,/xudPnQgz1n3ZNFu9Co82s3qFoB2.jpg
